,date,username,displayname,location,language,tweet
4269,2022-08-31 12:08:07+00:00,myles_pudo,Myles,Ghana,en,"😂😂😂😂😂 
Ask him for me please 😂
🎬 @priscaben2
#mylespudo #onlinebusiness #deliveryavailable #BBNaija #elevy #pickupservice #Daniella #courierservice #deliveryghana #deliveryfood  #Kherson #shamelless #ecommerce #logistics https://t.co/Mcffs66sDz"
4270,2022-08-31 12:08:00+00:00,davakon,david akonor,Ghana,en,@PulseGhana The e levy is in force so why are you saying Ghanaians are not paying. Can you take it by force from my wallet?
4271,2022-08-31 11:43:57+00:00,DanielAbayatey1,Danny Abayateye,Tema Ghana,en,"@JoyNewsOnTV My Hon Minister, before the e- levy you told Ghanaians to wake up because road is no more a problem in Ghana, so why the this now?
One thing I remember  you couldn't do was the converting of Toll Boots to wash rooms,
Should we believe you couldn't do that because of e-levy?"
4272,2022-08-31 10:41:06+00:00,KoyoccoI,Koyocco Real Estate,"Ashaiman, Oposite FG Memorial ",en,"FOR SALE
A 4 Bedroom house at community 22 in a  gated community within the Estate .

Price: $490,000 USD 
Negotiable

Fore more details please call us:
0241333361 / 0593817913

#Koyocco_properties, #DrUN #Auditorgeneral, #pastor, #elevy #Knust #Momo https://t.co/LyMquIwl9o"
4273,2022-08-31 10:33:45+00:00,afglobalradio,Africa Global Radio,"Airport, Ghana",en,"..in Madagascar. Also lookout for #WhatsNew, #GoodNews, #AfricanChampion. On Trendz today, we unpack #Elevy and #Chelsea"
4274,2022-08-31 10:11:43+00:00,kojoklausonit,Home,Ghana,en,"Kwaw Kese shows how white and black man blash their teeth😃😃😃😃
https://t.co/jWwpZ6mFta

#DrUN #Sarkodie #Nengi #Pastor #AccessBank #ELevy #AlphaHour"
4275,2022-08-31 10:01:11+00:00,aristocrat_king,Voix of Ghana VOG💥,Siano Streets - KMS ACC 🚨,qme,"#auuditorgeneral #DrUN #Momo #elevy #Ghana #gangłysego 

https://t.co/agZQgFE3sL"
4276,2022-08-31 09:55:12+00:00,Kobe_Desmond,Kobe,"Kumasi, Ashanti",en,"Weather + work
🤤😴💔

KNUST E -Levy Auditor General Dr Un https://t.co/WuqxNdcCNW"
4277,2022-08-31 09:50:46+00:00,KoyoccoI,Koyocco Real Estate,"Ashaiman, Oposite FG Memorial ",en,"Newly built chamber and single self contained for rent at kasoa. 
Chamber is going for ghc600 one year advance.
Single is going for ghc400 for one year advance. 

Contact ☎️ Koyocco Inc LTD on
0241333361
0593817913
#DrUN #elevy #fufu #NanaAddo #Apple #koyocco_properties https://t.co/mGAKmHG78C"
4278,2022-08-31 09:47:38+00:00,BroadcastGhana,Broadcast Ghana Web,Ghana-Accra,en,"#Auditor General, #Dr UN, #Fufu, #Pastor, #Vodafone, #Nana Addo, #Mom, #GoodMorningGhana, #Tamale, #Barnieh, #National Cathedral,#COLA, #E-levy, University Students Record Their Lecturer B0nking Female Student In The Washroom-WATCH VIDEO https://t.co/jJBCN2Aa8Q"
4279,2022-08-31 09:33:22+00:00,KoyoccoI,Koyocco Real Estate,"Ashaiman, Oposite FG Memorial ",en,"5 bedroom Newly built house with each room having it own washroom for sale/rent at Community 22 annex, 
Rent price: $850 per month
Sale price: $280,000 Dollars negotiable
Contact Koyocco Inc LTD for more details.0241333361/0593817913
#DrUN #elevy #auditorgeneral #fufu #momo https://t.co/JZMfdPUKHg"
4280,2022-08-31 09:00:14+00:00,Dadiahmed13,Dadiahmed,,en,@JoyNewsOnTV So u knew very well that Ghanaian were not in support of the E levy but u enforced it on us
4281,2022-08-31 08:55:12+00:00,Oseikuffour747,QwadwoDouglas,Kumasi ,en,"@momo_tunkara Charlie thus government de3 not not ooooo 
Very disappointing 😞 😕 
The more you read the more you get furious. I understand it happens in different administrations but Charlie it's not not now and they are taking E levy from us too 😏🥲"
4282,2022-08-31 08:37:13+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@YossiShturm אם יש ספק לא התכוונתי לפוסט שלך באופן ספציפי, בכלליות אוהדים נוטים יותר מדי לדבר על הפן המקצועי בהפועל. איך אפשר לדבר מקצועי אם ההתנהלות הכי רחוקה מלהיות מקצועית? השיח שלך בכיוון הנכון, אבל הבעיה היא שאוהדים עדיין קונים מנויים ומתלוננים על המאמן או על בוקסה, במקום לטפל במי שבראש."
4283,2022-08-31 08:26:16+00:00,Niemen1945,Niemen 1945,,fr,"@paul_denton Enthoven et sa bande de larves de ""Tireur dans le dos"", BHL, Finkielkraut, E. Lévy, E. Borne et son arc républicain, un commentaire ? Personne ?"
4284,2022-08-31 08:17:51+00:00,rthomaswood,rthomaswood,,en,"@PulseGhana ahhh ahhh ahh were dey not the same people who said E levy would take care of free ShS...
the government is very much block headed ahh
they even wish again to bring back the toll booths but they dont know what and how to do it 
EMPTY HEADS OF GOVERNMENT..MTCHEEEEEEW"
4285,2022-08-31 08:10:16+00:00,BargachL,Bargach Larbi,Casablanca,fr,"@PascalPraud Pour l'amour du ciel pas @EricNaulleau Zemmour, E. Levy tous mais pas lui. On peut être raciste (ou apparenté) mais défendre sa position avec des arguments (auxquels j'oppose d'autres) mais en venir aux mains? Non! Naulleau est au moins jihadiste à l'envers."
4286,2022-08-31 08:07:08+00:00,kojo88830932,wOnder_boy,"Accra, Ghana",en,What we dey need his head for ?😂😂😂😂People wake up and say anything they want 😂😂#elevy https://t.co/4ufzMOrIVv
4287,2022-08-31 08:00:55+00:00,YossiShturm,Yossi Shturm,Israel,iw,"@ravid_e_levy כמובן שרפואה הוא לא מקור הבעייה, אלא אחד התסמינים של הבעייה. ועדיין, אני חושב שהוא מאמן גרוע, עצבני, שמעלה הרכבים הזויים, ועם חילופים עוד יותר הזויים. 
אין שום סיבה שהקבוצה תיראה כך אחרי קיץ של מחנה אימונים בחו""ל והכנה מסודרת. כל זה על ראשו (ועל בוקסה)"
4288,2022-08-31 08:00:04+00:00,myles_pudo,Myles,Ghana,en,"Coming soon 🖤🖤🖤🖤
We have your back 🖤😇🛍
https://t.co/295EYkr3E9
#mylespudo #onlinebusiness #Kherson #WednesdayMotivation #pickupservice #courierservice #deliveryghana #deliveryfood #tiktok #Dotun #ecommerce #logistics #Elevy https://t.co/00UTf0ITRw"
4289,2022-08-31 07:58:18+00:00,Mr_Kwartengg,Dann,Metaverse,en,@stickyydee WTF is the man talking about after forcing e levy down our throats.
4290,2022-08-31 07:14:06+00:00,kkboronto,last vigilante,,en,Herh .. haven't they accepted e levy.. this is one of the biggest insult to Ghanaians ever https://t.co/BLQbYifjXb
4291,2022-08-31 07:13:32+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@YossiShturm צריך להפסיק לדבר על המאמן או השחקנים כאילו הם מקור הבעיה, הם רק התסמינים לה"
4292,2022-08-31 06:25:58+00:00,kwakuprosb,Appearance Fee💸💸,"Bucharest, Romania",en,@JoyNewsOnTV This is nonsense. Are they taking the e levy or not.
4293,2022-08-31 05:01:05+00:00,billifrank,Bill Frank,Accra-Ghana,en,"@PulseGhana They dont even know what the e levy was going to be used for. Yesterday they claim employment, today more roads meanwhile the levy have been passed and you are still complaining, why?"
4294,2022-08-31 02:10:37+00:00,EdenHavi,Ex Dan Surf,,pt,Jamais achei que veria uma foto tão nítida de olavo e levy fidelix https://t.co/CqNnIJHSIr
4295,2022-08-31 01:41:02+00:00,Jaketom1980,Beyond Blessed,"Accra, Ghana",en,@JoyNewsOnTV Your government allegedly used almost $ 404 million for the fight against galamsey but what is the outcome ? That amount could have gone a long way to help fix many roads not the e - levy
4296,2022-08-30 23:14:29+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@JaneAdams95 למורים ראוי לקבל תקציב משודרג, וגם לעובדים הסוציאלים. הבעיה שמשרדי החינוך והרווחה מלאים בתקנים מיותרים ששותים כספי ציבור. אף אחד מבין המורים או העו""ס לא צריך לסבול מכך, אבל לצערי לעו""סים יש פחות ייצוג לוחמני מלמורים וזאת התוצאה."
4297,2022-08-30 22:48:30+00:00,maurelliag,#GhSavingsWeek@Maurice E Lifematter,Globetrotting,en,@_Navigatorr U r breaking the internet streams oh..even much better than  KenOforiAtta #Elevy ppl say they no go pay using ways n means @HeartsOfOakGH is gloriously noted for😃 @Mekagruppo #FestivalsOfGhanaShow
4298,2022-08-30 21:18:47+00:00,M1066R,M1066R,,en,"@screenname87 Plenty of suggestions here:
Canceling the Spike Protein
Striking Visual Evidence
Editorial by Thomas E. Levy, MD, JD
https://t.co/7chbq5xli0"
4299,2022-08-30 21:14:49+00:00,lucyoptimist,Lucy Optimist,,en,"@Sarahlou9679 This may be helpful. 
Resolving ""Long-Haul COVID"" and Vaccine Toxicity: Neutralizing the Spike Protein
Commentary by Thomas E. Levy, MD, JD
https://t.co/eVIrMVU0OJ"
4300,2022-08-30 20:19:46+00:00,isumaila66,Asoma_Kusasi,Kumasi,tl,@PulseGhana Sia kasa sei. Pay e levy so say u pipo go chop de moni u go borrow in de name of road
4301,2022-08-30 19:39:13+00:00,7G7A7D,👑💰K7NG💰👑,,en,"@Citi973 Previous governments fixed roads, constructed new roads without E-Levy yet this Nana Addo government is claiming it can’t fix roads &amp; construct new ones without E Levy, even after borrowing more than all previous governments in 4th republic combined. A clear admission of failure"
4302,2022-08-30 19:17:08+00:00,AliMampona,Mampona Ali King,,en,"@TheGhanaWeb The vow of construction and fixing ROADS was made long before the concept of the E.levy.Dont take Ghanaians for granted; Ghanaians are since long awake
."
4303,2022-08-30 18:56:15+00:00,RodgersResearch,Rodger,,en,"@Sarahlou9679 2/

Resolving ""Long-Haul COVID"" and Vaccine Toxicity: Neutralizing the Spike Protein
by Thomas E. Levy, MD, JD

https://t.co/C5QBph5s9s
@Sarahlou9679"
4304,2022-08-30 18:06:54+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@YossiShturm @NZenziper מצד אחד היו לו הרכבים מזעזעים בפתיחת העונה, מצד שני אף מאמן לא אשם שבונים לו סגל טלאים."
4305,2022-08-30 17:26:18+00:00,paqmediagh,paqmediagh,Ghana,en,More Roads Would Have Been Fixed if Ghanaians Backed The E-Levy- Roads Minister https://t.co/spjr87gMyc via @paqmediagh
4306,2022-08-30 16:54:48+00:00,GhBusinessNews,Ghana Business News,Accra,en,If Ghanaians have supported E-Levy more roads would have been fixed – Minister https://t.co/QqDfHr2oqE #Ghana #roads #ELevy
4307,2022-08-30 16:53:58+00:00,NewBridgeAfrica,NewsBridge Africa,"Accra, Ghana",en,If Ghanaians have supported E-Levy more roads would have been fixed – Minister https://t.co/I9Zx9uo3ib #Ghana #roads #ELevy
4308,2022-08-30 16:53:52+00:00,EmmanuelDogbevi,Emmanuel K. Dogbevi,Ghana,en,If Ghanaians have supported E-Levy more roads would have been fixed – Minister https://t.co/TycBjnJoiV #Ghana #roads #ELevy
4309,2022-08-30 13:32:23+00:00,Frimpon07866865,Frimpong Gideon,,en,@Adomonline Shame unto you Ghanaians didn't supported it so why did u implemented the e- levy 👊
4310,2022-08-30 13:20:28+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"הצעה לליכודניקים:
כמו שעשו לביבי, להפיץ קו חם ליריב לוין בקרב אוהדי הפועל כדי לדחוף לרוכש פוטנציאלי."
4311,2022-08-30 13:12:20+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"אם יש דבר יותר פתטי מאנשים שמאמינים להדר מוכתר, הם אנשים שמורידים מהדיפלומות שהיא מקבלת."
4312,2022-08-30 12:53:54+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@NirTsadok הפתרון הוא להפסיק לראות משחקים של הפועל עד הדרבי, ואז אין ממה לפחד"
4313,2022-08-30 12:13:23+00:00,shimi_lavi,Shimi,,iw,@ravid_e_levy חייב סעיף חריגה שאם הוא עובר למכבי שוללים לו
4314,2022-08-30 12:03:45+00:00,AzranMor,Azran,Bat yam,iw,"@ravid_e_levy @Ayelet__Shaked איילת אני מאמין בך, #צדק_למילארדו"
4315,2022-08-30 12:01:45+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@shimi_lavi מיליארדו מהנוער חייב לקבל ללא קשר לעתיד שלו בהפועל
4316,2022-08-30 12:00:35+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@AzranMor איילת שקד אוהדת הפועל כמו שאני אוהד של הניסנובים
4317,2022-08-30 11:54:40+00:00,emmelyvv,Viannaa🦁,,pt,"se juntar ela e Levy, eu nn sei quem é mais forçado, passa uma vergonha do carai"
4318,2022-08-30 11:26:55+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@Ricoooooos אין פה טים בוקסה, זה טים בעלים או טים אנטי בעלים."
4319,2022-08-30 00:28:57+00:00,SantaMilton1,Gemini god 🦅,"Greater Accra, Ghana",en,@NatGTetteh Lol may be we shld blame E levy for it 🤣🤣🤣
4320,2022-08-29 22:48:00+00:00,CantigaDeNinar,Xei de ódio,,pt,@jdsiofjoisdfj Daciolo e Levy fidelix sdds eternas
4321,2022-08-29 21:31:54+00:00,PLentisque,prele lentisque,,fr,"@BOROWSKIMIKE Et depuis quand cet hurluberlu de B.E.Levy est devenu expert en économie ? 
C'est un être sans scrupules, sans pudeur, qui vit de l'aumône, de la charité des gens qui l'utilisent."
4322,2022-08-29 20:12:52+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,qam,@il_deep_league @amitvb99
4323,2022-08-29 19:06:02+00:00,prnckobi,Kobby🇯🇵,adey come ,en,@_oggey charley. even if ibi into your own name sef kraa them dey tear. them tear me like ¢10 just on e levy charges. herh.
4324,2022-08-29 18:35:14+00:00,prnckobi,Kobby🇯🇵,adey come ,en,e levy lash me today o herh.
4325,2022-08-29 18:01:30+00:00,JosueRa17694847,Josue Ramos,,pt,"@petista_alfredo @L1Domino @eliasjabbour Se fosse bom o país não teria quebrado. A partir do momento que aceitar o Meireles, Temer, Alckmin e Levy se torna natural, qual debate é possível?
A economia é dada aos banqueiros e a burguesia sempre tem seu backup na vice, se isso é ok pra vc, pra mim não é."
4326,2022-08-29 17:05:04+00:00,Fred_CQN,Fred Oliveira,,pt,"Sdds Cabo Daciolo e Levy Fidelix 
Esse debate não teve emoção alguma"
4327,2022-08-29 16:53:22+00:00,kakra19,#CashIsComing,"Tema, Ghana",en,First time paying E levy 🥺🥺🥺🥺
4328,2022-08-29 16:50:19+00:00,davizin27,David™,"Camaçari, Brasil",pt,"@XandeReformed 2014 lembro de Aécio turn down for what, Eduardo Jorge maconha e Levy fidelix homofobia"
4329,2022-08-29 15:54:08+00:00,toymacine_,Salifu Dagaati ⚰️,"Accra, Ghana",en,@KAbrefaBusia1 @kkorang @Joy997FM @NAkufoAddo But y’all want us to praise him for what? Fshs which has a lot of issues ? Agenda 111 which we can’t see yet ? I mean what what at all u want me to happy bout ? E levy or imf ? U can go ahead and mention the good works I should be grateful for man.
4330,2022-08-29 15:32:12+00:00,akwesi_godly,5 Star Godly🧢,,en,@pumafootball @ghanafaofficial Ah you proud of this ? You do jersey put E levy box for front dey come laugh we ?
4331,2022-08-29 15:30:36+00:00,rafaohead,rafa,"Zona Leste, SP Brasil",es,@brubs1910 Cabo Daciolo e Levy Fidelix
4332,2022-08-29 15:07:49+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@roee_politi @yosi_amiga מסתבר שיש יותר נמוך משקית נייר וגליל נייר
4333,2022-08-29 15:00:10+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@Yo_tam11 @AzranMor סתם עוד עמוד ששמו &lt;שם גנרי של מישהו + מונח בן שתי מילים מהכדורגל גם כן&gt;
4334,2022-08-29 14:47:17+00:00,AlesisMarcos,Alesis Marcos,,pt,"Minha principal crítica ao debate presidencial é que, pelo menos até agora, estamos sem um alívio cômico entre os presidenciáveis. Em 2014 tínhamos Eduardo Jorge e Levy Fidelix, por exemplo; em 2018, Cabo Daciolo. Esse ano tá tudo sério demais."
4335,2022-08-29 13:16:43+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,עכשיו זנטי בחיים לא יגיע https://t.co/XbY2Gs4Mqo
4336,2022-08-29 13:11:12+00:00,CombotMaria,Combot Maria,,fr,"@troll_russe @CNEWS Très bon . Je ne peux pas le voir , cette espèce d abruti , un valet du vivre ensemble et du conformisme officiel à gerber . Ms sur Cnews ,ils st obligés d en héberger plusieurs comme ça,  car ils accueillent E. Levy , Bigot etc . Question d équilibre."
4337,2022-08-29 12:29:32+00:00,mes03352418,Mess,"Ile-de-France, France",fr,@GilbertCollard Que bien entendu Elisabeth Lévy et Bernard Henry du même nom défendent avec véhémence depuis fort longtemps. Bravo à Cambadelis d’avoir « osé ». On notera la tête de E.Levy au passage…
4338,2022-08-29 11:11:56+00:00,BirdLorin,LORIN-BIRD GEOFFREY,,fr,"@GilbertCollard Ils ne changeront pas à gauche. Ca fait des années que celui-ci est entre le déni et le négationnisme par rapport à l'islamisation. En revanche, j'étais un peu déçu par la performance de E. Lévy, elle tacle plus fort en général."
4339,2022-08-29 10:59:17+00:00,Lyjual,Lyjual,,fr,"#hdesPros Mr Praud vous avez lancé cette émission mais attention changez de cap ce matin j'ai zappe après 10 mn 
Le programme et animateur de l'été ont laissé des traces que vous devriez suivre. Plus de Joffin Seguela Burgat ect même E LEVY est fatiguante"
4340,2022-08-29 10:55:11+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@roee_politi בניגוד לתקנון ההתאחדות יש לציין
4341,2022-08-29 10:54:13+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@roee_politi ואם אלה הניסנובים שמוכרים כרטיס ל7 עליון ב70 שקל?
4342,2022-08-29 10:41:31+00:00,DCGreenZone,DCGreenZone1 🐭,,en,"https://t.co/oMJ64qll3w
FOR IMMEDIATE RELEASE
Orthomolecular Medicine News Service, October 18, 2021
Canceling the Spike Protein
Striking Visual Evidence
Editorial by Thomas E. Levy, MD, JD"
4343,2022-08-29 10:19:03+00:00,ChbibiMohammed1,Chbibi Mohammed,,fr,"@JordiPasAlba Du racisme dans toute sa splendeur, décomplexé et qui passe crème en 2022.
Merci zemmour,cnews, valeurs actuelles E.levy, goldnadel, pascal praud etc..."
4344,2022-08-29 10:17:24+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"דא(אולי)""פ:
אם לא כאדמ וקהילת הלימונים, לבגביר ולעוצמה יהודית יש 2-3 מנדטים פחות"
4345,2022-08-29 10:06:10+00:00,SuzonDugrau,SuzonDugrau♦️,,fr,@1968Framboisine @miss4714 @eliot_deval Aujourd’hui j’ai regardé son retour mais rien qu’à voir ses invités je vais zapper si c’est pour revoir les vieilles badernes à part E Lévy !!!!
4346,2022-08-29 09:55:13+00:00,Solanden,Solanden,France,fr,"@LadyOscarW J'ai regardé hier, on était vraiment face au bisounours aveugle et sourd. E. Levy a été parfaite et l'a bien remis en place. JC Cambadélis ramait un maximum. Tant que la gauche continuera ce jeu, l'ED a de grand jour devant elle."
4347,2022-08-29 07:48:16+00:00,1Fitztsu_386,#WeAllDeyInside,"Lashibi, Ghana",en,@Joy997FM @JDMahama Unanimous FC say make GRA keep the records of the illegal E Levy till the case is decided. I sure dem go rule on that case in 2025. Unanimous FC say Deputy Speaker go fi vote. Unanimous FC say law students for know say to be a lawyer bi privilege. #JoySMS
4348,2022-08-29 07:26:02+00:00,VITOT27,CATHERINE 27 = Z,"Haute-Normandie, France",fr,"@katell8 @sylvita30 #hdespros  @PascalPraud   je viens d'éteindre déjà fatiguée..  E. LEVY  me fatigue..

RADIO COURTOISIE.. 7 h  à  10 h   @radiocourtoisie 
puis ce sera  @andrebercoff  à 12 H 30 
et entre temps  sur YOU TUBE  des interventions choisies 

le reste c'est on est pote.. on s'invite"
4349,2022-08-29 03:53:05+00:00,danielb_br,Danielismo Cultural 🇧🇷,"Goiânia, Brasil",pt,"Thronicke, Tebet e D'avilla são os novos Eymael, Luciana Genro e Levy Fidelix."
4350,2022-08-29 03:19:22+00:00,jowwmendes,João SNOW,,pt,"Pior debate dos últimos tempos. Sdds do Daciolo, Pastor Everaldo e Levy Fidelix, pelo menos eles eram engraçados. Vou votar no Lula, porém hoje ele foi covarde."
4351,2022-08-29 02:46:34+00:00,junviru,João,"Bahia, Brasil",es,Saudosos Eymael e Levy Fidelix
4352,2022-08-29 02:03:06+00:00,falajosa,Josué,"Olinda, PE",pt,Ciro com a proposta do SPC e Levy Fidelix com o do aerotrem os dois a 80km/h
4353,2022-08-29 01:45:20+00:00,lucianorcost,APOLO 🇧🇷❁,"Maranhão, Brasil",pt,"Esse debate seria outro nível, com BOLSONARO, LULA, CIRO, CABO DACIOLO E LEVY FIDELIX🪦

#DebateNaBand"
4354,2022-08-29 01:43:48+00:00,guiacarneiro,Guilherme Carneiro,BH,pt,@Felps_QJ Cabo Daciolo e Levy Fidelix também fazem falta
4355,2022-08-29 01:42:23+00:00,lucianorcost,APOLO 🇧🇷❁,"Maranhão, Brasil",pt,"Esse debate seria outro nível com BOLSONARO, LULA, CIRO, CABO DACIOLO E LEVY FIDELIX"
4356,2022-08-29 01:37:08+00:00,jorgereis__,jorgin ᶜʳᶠ,,pt,"Esse debate tá faltando um piroca das ideias 
Sdds Daciolo e Levy Fidelix 😭😭😭"
4357,2022-08-29 01:35:11+00:00,henrique_alflen,Henrique,"Rio Grande do Sul, Brasil",pt,Sentindo a falta de uns cabo daciolo e levy fidelix pra largar uns balão no debate
4358,2022-08-29 01:34:32+00:00,KukaGabriel_,火災Kuka Martinez • 🇧🇷,Night City,pt,"Gajeel e Levy (GaLe)

Definitivamente meu favorito de Fairy Tail
(Krl so tem art safadinhas deles KAKAKAKAKAKAKAKAKKA) https://t.co/DSgLfvhEaR"
4359,2022-08-29 01:25:55+00:00,SuperCorrSeguro,Thiago de Freitas,"São Paulo, São Paulo, Brasil",pt,Um debate sem Daciolo e Levy Fidelix não pode ser levado a sério.
4360,2022-08-29 01:25:53+00:00,segueoruy,Ruy,,pt,@OliveirasLucass Eduardo Jorge e Levy Fidelix jamais serão superados ou esquecidos ✊🏻
4361,2022-08-29 01:21:53+00:00,Bolsotroll2,Bolsotroll,,es,@LiloVLOG Saudades cabo daciolo e Levy fidelix
4362,2022-08-29 01:17:37+00:00,ruivo_diego,Diego Ruivo,"Colorado, Brasil",pt,@gduvivier A saudade do debate com Eduardo Jorge e Levy Fidelix hahahaha
4363,2022-08-29 01:04:26+00:00,El_Rilder,Rilder,,pt,"Onde estão personagens como Cabo Daciolo, Eymael e Levy Fidelix (Rip) para trazer caos a esse debate?!"
4364,2022-08-29 00:56:40+00:00,investidor_fds,Investidor de fim de semana,,pt,"@ZattarRafael Saudades cabo daciolo e Levy fidelix. Quase botando um ""gloria a deuxxx"" no YouTube pra matar a saudade"
4365,2022-08-29 00:55:29+00:00,_gsouzaz,Gustavo,Santos,es,"Eymael, Cabo Daciolo e Levy Fidelix que era debate.."
4366,2022-08-29 00:53:44+00:00,the_morais,Morais ⓟ 🇧🇷,"São Paulo, Brasil",pt,@MauMeirelles Porra eu falei isso kkk Daciolo e Levy
4367,2022-08-29 00:52:49+00:00,odicasmaster,Fernando Dicas Master,,pt,"Saudades dos meus coadjuvantes Eduardo Jorge, Cabo Daciolo e Levy Fidelix"
4368,2022-08-29 00:51:27+00:00,J_Piexak,João Victor | A gata comeu🚤,"Santa Maria, Brasil",pt,Soraya guerreira só por ter disposição em debater mesmo sabendo que vai receber menos votoa que o cabo daciolo e Levy fidelix
4369,2022-08-29 00:47:23+00:00,Montanhazada,Tramonha,,pt,@thelifeofmuro A saudade que estou de cabo Daciolo e Levy fidelix não cabem no peito...
4370,2022-08-29 00:41:01+00:00,rodrigwho,R,rumo a guayaquil,es,saudades cabo daciolo e levy fidelix
4371,2022-08-29 00:16:34+00:00,joaoluizap,joao figueiredo,"Bom Jardim, Brasil",pt,"menção honrosa a cabo daciolo, marina silva e levy fidelix que eram o alívio cômico dos debates"
4372,2022-08-28 23:59:55+00:00,Hugo11880138,🇨🇵lance anna,,fr,"@Alexandre_ROG Ce présentateur coupe tjrs tout le monde, donne son avis,parle plus que ses invités- toutefois,il est vrai que j aurais aimé qu elle puisse plus développer car les autres invités sont tjrs ds leur même logique- seule E Levy semblait curieuse d avoir un autre éclairage"
4373,2022-08-28 23:25:31+00:00,JosefClimber4,Josef Climber,,pt,"@Ideias_Radicais eu não assisto debate sem Eduardo Jorge, Cabo Daciolo e Levy Fidelix

não tem um candidato engraçado pra animar essa porra esse ano, só gente chata"
4374,2022-08-28 22:45:43+00:00,EMnuelly16,' Marininha 🥰,,pt,Manú e levy tá Brincando abessa aq no Shopping 🥰
4375,2022-08-28 21:38:36+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@hila_asayag פתאום לא כל כך קל אה?
4376,2022-08-28 21:37:46+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,@doronleidner16 @raz_kaplinsky הקריירה שלך ניצלה הקיץ 👌👏
4377,2022-08-28 21:36:14+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@Ricoooooos זה מה שנשאר לנו, להתרפק על נציגים שלנו בבאר שבע"
4378,2022-08-28 21:34:44+00:00,ravid_e_levy,🇮🇹Ravid Levy🇮🇹,Tel Aviv,iw,"@HadarMuchtar אני נשבע שאם זאת לא הטרלה, אז האקדמיה, צה""ל ובפרט העתודה האקדמית צריכים לחשב מסלול מחדש."
4379,2022-08-28 20:35:13+00:00,TruthCrusader8,Truth Crusader,,en,@dkbghana With all the noise some of you made in opposing the e levy were u expecting it to rake in the needed revenue?
4380,2022-08-28 19:51:29+00:00,PortgasDjuju,juju jolyne e josuke lovebotᶜʳᶠ,"Brasília, Brasil",pt,"@eucherozin mn eu acho jellal e erza e Levy e gajeel bem melhores kkkkkkkkkkkkkkkk não falo nalu pq o autor tá de sacanagem já 

a juvia eh mto esquisita da não"
4381,2022-08-28 19:24:26+00:00,Addo_Slim,Nii Addo 🌺,Sowotuom,fr,@DeadlineDayLive 30million plus E Levy
4382,2022-08-28 18:51:48+00:00,Xpansion3,Anane Emmanuel,"Accra, Ghana",hu,@Opresii E.Levy..
4383,2022-08-28 18:32:58+00:00,lwtwallxtay,Triz ﾒ𝟶,ela/dela,pt,@ashpirata Seu nome é levy????? Pra mim era só aslan
4384,2022-08-28 17:14:34+00:00,JohnNadaIV,John Nada,,fr,"@AuNomDeLaLoi66 @BONDMichael13 @JordanMartel10 @chevalierfrancc @SalomonTagne @Youssef_Hindi @andrebercoff @JeanRobinMedia @zahiriabdel840 @JakubowiczA @MoradELHATTAB1 @FrontPopOff @Valeurs @CNEWS @Livrenoirmedia @BOROWSKIMIKE @gouvernementFR @lesRepublicains @partisocialiste @FrcsBraun @DiVizio @PoliceNationale @Gendarmerie @EtatMajorFR Les sages paroles d'un improductif juif tunisien qui espère un jour insulter les français de râleurs et les musulmans de racailles sur CNews aux côtés Dray, Goldnadel, É. Lévy, Rioufol, etc...

Mais son talent d'artiste incompris semble surtout n'intéresser personne..."
4385,2022-08-28 15:22:37+00:00,kwesiAT04,kwesi atta junior,"kumasi,Gold Coast",en,"@YouthAllianceM2 First 30 cedis the govt is tearing E levy, why?"
4386,2022-08-28 15:03:09+00:00,YouthAllianceM2,Volta Youth,"Tema, Ghana",en,"Pay E levy you found ways to evade it, you will go to IMF.  We are the government https://t.co/wI6eFZ3W3d"
