,date,username,displayname,location,language,tweet
8781,2022-02-27 07:44:42+00:00,Digi4Kpee,France Mecard,,en,@thenanaaba Thats the understanding you made from his statement? Lol. And to think that you “listened carefully”..na  where was this Ukraine issue when e levy was introduced some 4 months ago? How could it be the reason for the governments e levy?
8782,2022-02-27 06:45:32+00:00,yobrefo,African Son,"Accra, Ghana",en,"@YouthAllianceM2 Oil revenues , gold receipts , cocoa receipts and the numerous taxes have not been able to do government work .E -Levy that is expected to raise GHS 6.9 bn is expected to fix all the problems of government finances .That can’t be true"
8783,2022-02-27 06:32:56+00:00,buenoraan,Imraan Ahmed,,fi,https://t.co/LFbtEw1ANb. #e-levy #Levyout #Ghana @NAkufoAddo https://t.co/qCovpQkdgK
8784,2022-02-27 04:45:26+00:00,EdwardOsafoFri2,Edward Osafo-Frimpong,,en,@otuoserebuor @marcusadampah But do also know that the president can use his Vito powers as president to implement the E levy? The whole NDC and their parliamentarians don't learn.
8785,2022-02-27 03:28:58+00:00,Ibrahim73871525,Ibrahim AbdulWahab,North Region. Tamale,en,@peacefmonline Even if you and Nana Ado and your npp party force the E Levy in our trout. We shall vomit it on your lab's
8786,2022-02-27 01:16:29+00:00,SantaMilton1,Gemini god 🦅,"Greater Accra, Ghana",en,@NewsDaily_24 @MPKwarteng_ But before E levy how were they paid ??
8787,2022-02-27 00:41:00+00:00,Nas_907,jeedi,Ghana,en,"Without E-_levy, there will be no 6th March lmao 🤣"
8788,2022-02-26 22:59:10+00:00,MataayaMc,MC MaTaaYa 🇬🇭,"Tamale, Dagbon ",en,"Few days ago, the speaker said government might not be able to pay salaries for three months. I pray that , this isn’t a strategy of getting us to support e levy. 
I wish the government well anyway"
8789,2022-02-26 22:51:22+00:00,jonasjesse9,jonas jesse,,en,Under which TAX do we place E levy?
8790,2022-02-26 22:43:33+00:00,kwekuobi1207,King Obi,Ghana,en,"@SkinnySuccess11 @Anita__Akuffo Anita, the beautiful Ghanaian who is ever ready to pay e levy"
8791,2022-02-26 21:41:34+00:00,YvonneApedo4,Yvonne Apedo,,en,"Ghana is the only country where old men who are closer to their grave enjoys more than the vibrant youth .
They ve nothing to offer Ghanaians . 

E- Levy y3ntua 
Alutacontinua"
8792,2022-02-26 21:40:46+00:00,FiifiTamakloe,Fiifi Tamakloe,"Accra,Ghana",en,Eeiii Mr Excellence AddoD get shouts out for #EAAwards eeeiii what sports pipos in Ghana have against English di33 unless #elevy ooo 😂😂😂😂
8793,2022-02-26 21:28:45+00:00,HHimselv,hayford 💤,,en,@LilMoGh I sure say he use wanna e- levy stake 😂😂
8794,2022-02-26 21:18:38+00:00,medaase87,A.J.U.B.A.L.A,,en,"@PulseGhana He has being hanging there since we were kids, why should we save him now, or he should come and pay E levy?!!😂😁😂😂"
8795,2022-02-26 20:53:17+00:00,peacefmonline,Peace FM Online,Ghana,en,Praise-Adwoa-Sarfo-If-She039s-Absent-From-Parliament-Because-Of-E-Levy-Bill---NDC-Afayam-To-Ghanaians https://t.co/7q9zIbJYjA https://t.co/pRWpmTaiFQ
8796,2022-02-26 20:35:03+00:00,modernghanaweb,Modern Ghana,"Accra, Ghana",en,Supporting Government To Succeed Is A Collective Responsibility -E-Levy Is An Appeal https://t.co/ppJqdGndOF
8797,2022-02-26 20:11:03+00:00,peacefmonline,Peace FM Online,Ghana,en,I-Didnt-Say-We-Need-E-Levy-To-Evacuate-Ghanaians-In-Ukraine--Afenyo-Markin https://t.co/gvvCk1r0py https://t.co/xekKpNvg6d
8798,2022-02-26 20:03:56+00:00,nakaibi,"Linda Narh, PhD🇬🇭",Accra- Ghana,en,Dumsor 4x within an hour? @ECG Why?  This one too be #ELevy
8799,2022-02-26 19:46:16+00:00,KingBlue866,Kofi Aboagye,"Nsuaem, Ghana",in,@PulseGhana Eiiiiiiiiiii.....Akufo Addo 😂😂😂. E levy
8800,2022-02-26 19:44:25+00:00,IsaacOp35954228,Isaac Opoku,Kumasi,en,Wo kwasea. You people think e levy is the solution to everything. #gyimii https://t.co/Jeq3ug1yYc
8801,2022-02-26 19:25:07+00:00,KBlewudzi,Kofi Mawuli Blewudzi,,en,@KWASIOSEITUTU1 @CoachOpeele What does if you are talking about E levy that was the next point I was going to get to mean to you?
8802,2022-02-26 19:20:38+00:00,GaviHanta,Gavi Hanta,,en,@tv3_ghana @berlamundi About the e levy our president and his people should see what we are going through...even from Amasaman to Madina is now GH 6.50 but first it was 5.20 ohh y
8803,2022-02-26 19:17:35+00:00,Stella_E_Enyo,Deşigner Sterlz😎🇬🇭🇬🇭,GH,en,@khellyrich @_Stevemensa Yebetua e levy be the next action😂
8804,2022-02-26 19:08:15+00:00,KKY230,Kelvin Kwaku Yeboah,,en,@PulseGhana @1RealJoeyB Massa where did you get this delicious food?You will pay e levy on this food.I Dey envy you papa.
8805,2022-02-26 18:52:22+00:00,Cappucc46909987,Cappuccino ➰🧢,Germany,en,@GeorgeAnagli Forget this E levy thing and bring our people then later you talk about your E levy thing please
8806,2022-02-26 18:47:12+00:00,MarieCh09230114,Marie,Corse et Midi ,fr,"@Paul57184810 @MichelFessard @lancelot964 Oui à part C Kelly et ses mousquetaires , g william Goldnadel quand il est là , E Lévy , Yvan Rioufol que j’adore , le jeune et brillant belamy le reste est un supplice 🙄🇫🇷"
8807,2022-02-26 18:18:55+00:00,KingBlue866,Kofi Aboagye,"Nsuaem, Ghana",en,@NewsDaily_24 What is it with this e levy...aaaah. I vex waa
8808,2022-02-26 18:00:38+00:00,KwesiBenedict,Benedict Owusu,"Accra, Ghana",en,@Daniel_Oduro Nana if the plenty taxes couldn’t fix pitches na E levy dier what can it do
8809,2022-02-26 17:59:29+00:00,Daniel_Oduro,Daniel  Oduro,Ghana,en,"Pay E Levy first, please 😆 https://t.co/hygfOS3KIU"
8810,2022-02-26 17:09:24+00:00,GaydarMykel,Myk The Traveler...💪🇬🇭,"Accra, Ghana",en,"At this point I'm joining the E Levy campaign.  
That is what can save man utd 🤔😭"
8811,2022-02-26 16:58:27+00:00,SirEvansKonadu,HardMan,Kumerica,in,@kwekuedilson Nka fa tua E Levy mmom
8812,2022-02-26 16:52:28+00:00,NanaKwaaasi,Slightly used Virgin,"Greater Accra, Ghana",en,@mc_yabe Gov't will blame it on e levy.
8813,2022-02-26 16:26:39+00:00,Peter29611,Peter2961,,en,"@JoyNewsOnTV Was made clear in his statement,  he even said evacuating Ghanaians in Ukraine will be at a cost and that's the more reason why we need the e levy passed."
8814,2022-02-26 16:14:28+00:00,__10GODZILLA,Francis Djan🇵🇹,"Madina, Ghana",en,Interact if you’ll pay e levy https://t.co/a2G2qA8ucr
8815,2022-02-26 15:59:09+00:00,kofizoolian1,@kofizoolian,,en,@johndumelo What about Ghana ?Legalize it n stop disturbing us about e_levy
8816,2022-02-26 15:36:07+00:00,ritly_,mand,,en,@GhanaSocialU @BarnesUbah We have e levy
8817,2022-02-26 15:35:09+00:00,DavidOf39525906,David Ofori,Takoradi Ghana,en,Don't pass E Levy https://t.co/4AZw39Zb4h
8818,2022-02-26 15:24:11+00:00,1darln,¹Darlñ🥰,,en,"UK government considering #Elevy

The U.K. began a consultation into whether to introduce an online sales tax to help fund a reduction in levies on bricks-and-mortar retailers https://t.co/fZaGlontmg via @bpolitics"
8819,2022-02-26 15:22:16+00:00,GhStandard,GhStandard.com,"Accra, Ghana",en,"#NEWS / The Deputy Majority Leader, Alexander Afenyo-Markin, has denied reports that he urged the Minority in Parliament to support the passage of the E-levy to ensure Government has the needed resources to evacuate Ghanaian nationals from Ukraine

#elevy 
https://t.co/EFbiqVGBiR"
8820,2022-02-26 15:22:14+00:00,Killswitch_one,Goodman 🦧,My thoughts,en,"@biawurbi Yeah…no one wants the E levy,they should just scrap it and go back to the drawing board. We are faced by real challenges now…fuel prices will skyrocket like crazy cuz of the sanctions the west is imposing on Russia…"
8821,2022-02-26 15:08:52+00:00,BraynNii,BRYAN🦁🍾 🇬🇭🇺🇸,Ghana🇬🇭🇺🇸,en,@GhanaSocialU @BarnesUbah Ghana ge E - Levy too
8822,2022-02-26 15:02:36+00:00,e_levy_22,Abena 🌹,Invicible,tl,@SaddickAdams Haha 😂
8823,2022-02-26 14:46:43+00:00,sikabaKwasi1,Osu Martin Amidu(SP),"Accra, Ghana",en,@Joy997FM @S_OkudzetoAblak Chairman abeg we no deal with e levy finish. Abeg remove your mouth fast fast
8824,2022-02-26 13:49:00+00:00,e_levy_22,Abena 🌹,Invicible,en,@delayghana I need a boyfriend 😆
8825,2022-02-26 13:23:57+00:00,Evans_NeYo,EvAnS Ne-Yo®,Venus,en,@teri_devon Money finish. Pay e levy before
8826,2022-02-26 12:41:40+00:00,iphilxx,Phil Yinglin,"Accra, Ghana",en,All because of this! 😩 Pray for greens #SportyBet #ChelseaFC #ManUnited #bet #Elevy https://t.co/e8E97rMQ2O
8827,2022-02-26 12:24:37+00:00,DonAlonso01,DON ALONSO,,en,You nor solve E levy finish but you they do counseling on some relationship
8828,2022-02-26 12:05:53+00:00,GhanaTalksRadio,GhanaTalksRadio,"Accra, Ghana| London, UK",en,"[E–Levy saga] Govt must desist from blackmailing Ghanaians with 'Messiah' E-levy – Ato Forson fires govt

READ MORE: https://t.co/qWtSm1MnRR https://t.co/gx9L292jac"
8829,2022-02-26 11:58:21+00:00,KayBee1_,Kay Bee,,en,We go pay the E levy we beg https://t.co/fN4CIrECXm
8830,2022-02-26 11:57:33+00:00,XaviDaniel2,Daniel,Ghana,en,@Chiefseiduadamu Where did he stated that we need E levy to EVacuate Ghanaian students..Go back and listen to the video before you comment bro …They we’re debating about Revenue…
8831,2022-02-26 11:55:40+00:00,BlancoScorpion,Scorpion,,en,"@guccilino4848 @KWASIOSEITUTU1 @thenanaaba Consider not needed, and making references to deputy minority leader, who brought up the e levy"
8832,2022-02-26 11:55:13+00:00,official_gavnah,Gav Nah,Know not my abode,en,@richie_RMB Anaaa mosee E levy 🤣🤣
8833,2022-02-26 11:50:16+00:00,WestSpeaker,West Africa Freedom Speaker,,en,@tv3_ghana @Ndcpidgintweets Afenyo Markins we don't need to add Honourable to his name! Why is he running away from what we are all listening too!!! Joy Fm did nothing wrong by putting up the true picture of what you stupidly said? By saying indirectly that E Levy is important than Human lives
8834,2022-02-26 11:46:35+00:00,joeyblack145,Jœy🦋,"Accra, Ghana",en,@rich_mawuli @gyaigyimii They are spending on Adwoa safo …hmm de leaders hv no future for us …herr wat their thinking now is E levy ..
8835,2022-02-26 11:42:40+00:00,DnixyGh,adwaman deɛ ɛyɛ,Takoradi(kwesimintsim),en,@webalucy_ @sarkodie Then support e levy
8836,2022-02-26 11:39:18+00:00,Starr1035Fm,#CheersHealthWalk,Accra - Ghana - Africa,sv,"Trotro Driver on #ELevy 

#StarrNews #EIBDigital #TheNextTVStar https://t.co/GDgLAxCfXN"
8837,2022-02-26 11:21:00+00:00,Nipa_nua11,Michael,,en,Look at this E Levy man 🤣🤣 https://t.co/vDk1NVNy4P
8838,2022-02-26 11:14:07+00:00,ever_greatness,Ever Greatness 🇬🇭🇬🇭🇬🇭,"Greater Accra, Ghana",en,@BoyKelzz E levy won’t mk us do this sacrifice
8839,2022-02-26 10:51:59+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"This is unbelievable. Just less than 24hours, Afenyo Markin is denying associating the need to pass the E-levy to help evacuate Ghanaians from Ukraine, unbelievable. Just like how Peter denied Jesus in the Bible.”Afenyo Markin” #AfenyoMarkin #adwoasarfo #AkufoAddo #Elevy"
8840,2022-02-26 10:50:38+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"Some of us watched the Parliamentary Debate live. It seemed , by implication, the Deputy Majority Leader wanted the House to approve the E- Levy to help raise to support the evaluation of Ghanaians from Ukraine. “Afenyo Markin” #AfenyoMarkin #adwoasarfo #AkufoAddo #Elevy"
8841,2022-02-26 10:49:06+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,But why is Afenyo trying to deny a video we have watched!!?? This current npp government is sick and lacks credibility. “Afenyo Markin”#AfenyoMarkin #adwoasarfo #Elevy #UTAGStrike #UTAG #KNUST #AkufoAddo #NanaAddo
8842,2022-02-26 10:46:26+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"""LAaaa but who does this boy thinks he is, does he think we are all dumb like those who support them, foolishness at the highest level, we heard you loud and clear and look at how stupid you sound now. Anamu sane! “Afenyo Markin” #Elevy #AfenyoMarkin #BawumiaTax #adwoasarfo https://t.co/Eq26aF5mHU"
8843,2022-02-26 10:24:15+00:00,Gh_Cedi_,Hakuna Matata,Time will tell,en,"Pay E- levy Oga say he go travel den deliver the money by hand, then quickly he ( you know who)  increased transport fares so you can't travel that much...

This is called ''Trapped in the Game''
🤪😄😃
You think you be smart 🤓🤓🤓

Kwame Nkrumah
Asamoah Gyan"
8844,2022-02-26 10:16:02+00:00,AZ_Bassit,Shiro Kabocha,Not Ghana,en,paying e levy sef will make putin stop the Ukraine invasion
8845,2022-02-26 10:16:01+00:00,AZ_Bassit,Shiro Kabocha,Not Ghana,en,maybe we should agree to pay e levy so that all this can stop.
8846,2022-02-26 10:06:04+00:00,news_ghana,News Ghana,"Accra, Ghana",en,Let’s accept the E-levy for much-needed revenue – Minister  https://t.co/o0P3vVbNQh #Business #BonoMinister #Elevy #Economics #EvansDonkoh https://t.co/hqD5QbVXFU
8847,2022-02-26 09:53:57+00:00,naawerh,Naawereh,Ghana,en,@kingabeyie0 @theironicalhero @Opresii Thus the more reason why... We should self sufficient... And  E levy is just a least of it..... We have other areas....war is coming people need food so boom you agriculture sector n mechanise stuff....
8848,2022-02-26 09:53:52+00:00,TheVoiceOfTheYo,The Voice Of The Youth,"Greater Accra, Ghana",en,@tv3_ghana So asking accountability of how the country money was spent is political so what else is not political ......that means you will tell us the same if Ghanaians pay the so called E levy...... Government with zero accountability =NPP
8849,2022-02-26 09:49:31+00:00,naawerh,Naawereh,Ghana,en,"@MichaEl48746704 @kingabeyie0 @theironicalhero @Opresii we don't need E levy to bring Ghanaians home... Ghana as international responsibility to get UN and other bodies to help bring Ghanaian students back...
Also what are some of the rich men in Ghana doing... We get support from them....sorry but we are not thinking as a nation"
8850,2022-02-26 09:45:07+00:00,Nanajosh_,#Geshiegege,🇬🇭 PROUD WESTSIDER ,en,I know some Ghanaians are patiently waiting for ukraine to say they are giving free visa to pple who will be willing to join the army..😂😂😂 hw3 war over e -levy.😂😂😂
8851,2022-02-26 09:39:52+00:00,Myinfogh_,MyInfoGh,Accra Ghana,en,"E–Levy: Stop the ‘state blackmail’ on Ghanaians – Ato Forson fires government https://t.co/H2V8QZjyFD 

Gaddafi  Tiwa  Putin  China Trump  UN Security Council #worldwar3 Asamoah Gyan  NATO  Robben  Thanos  Mendy  Poland"
8852,2022-02-26 09:39:05+00:00,ohainsage,Edmond Dery,"Ghana, Kumasi",en,@tv3_ghana Fix the country and stop using someone else's crisis to push your wicked agenda (E - Levy) which is insensitive and unpopular to your citizens. #saynotoELEVY
8853,2022-02-26 08:48:38+00:00,EnochEcho2,🅰️DENTA MR 🅱️EAN 🗨️,"Greater Accra, Ghana",en,"@NanaYaaNyarkoa @Orbisi1 @onas20 @lydiaforson @GhanaMFA You ankasa u dey shock Ooooo , what of those who was sent by the government to study 📖 there,  tswwww who should blame your father abi,  Jet was booked for an mp to come vote for E levy yet they can't bring ordinary citizens back to their homeland tswww"
8854,2022-02-26 08:47:51+00:00,rmgpresha7,Rmg Presha,"Accra, Ghana",en,"Please I just woke up to see this. WTF is this man trying to do? Please if this is for the sake of Future loans then please we will Pay E Levy, don’t go add this Putin thing add to wanna problems Nana Showboy.

#RussiaUkraineWar #RussiaUkraineConflict #Putin #PutinIsaWarCriminal https://t.co/KWf2woV4KP"
8855,2022-02-26 08:33:50+00:00,Kaamil23942661,Kaamil,Ghana,en,@Manasseh_Azure They are waiting to pass e levy before they can do any evacuation.
8856,2022-02-26 08:04:32+00:00,therealselorm,Selorm,"Accra, Ghana ",en,"This right here 👇👇
#elevy https://t.co/BFQKS2k32R"
8857,2022-02-26 07:38:12+00:00,therealselorm,Selorm,"Accra, Ghana ",en,"The #elevy wahala continues.
🤣🤣🤣🤣 https://t.co/T2xBmtViEY"
8858,2022-02-26 07:34:11+00:00,YouthAllianceM2,Volta Youth,"Tema, Ghana",en,"GH133.95 million  disbursed to buffer stock and GES to cater for recurrent expanses including perishables for SHS. 
You can't pretend to be blind on these huge investments in education  by the government  only to turn around and ask why e- levy ."
8859,2022-02-26 07:08:37+00:00,MichaelBrenya2,Michael Brenya,,en,So all these media houses in Ghana can't say anything about about E_levy and corruption in Ghana spending money unnecessary and no body is saying anything about it?
8860,2022-02-26 07:04:41+00:00,FreedomlsNever1,Freedom ls Never free,,en,@NAkufoAddo Ppp pick Pocket president E levy president
8861,2022-02-26 06:49:48+00:00,DonNobel,EDEM,"Accra, Ghana",en,@CoachOpeele Just tell them to open the tollbooths the money is there even more than e levy
8862,2022-02-26 06:27:46+00:00,justminty16,Justicia Mintah,,en,"@thenanaaba We wont accept E- levy biaaa, even that free SHS koraa we don't like"
8863,2022-02-26 06:16:11+00:00,MackeonJames,Mac Keon,,en,@kwakusmith @johndumelo Which one cannabis or e levy?
8864,2022-02-26 06:00:32+00:00,AdasiGideon,It's Gideonite,Accra,en,"@Noel_D_Ansah @JoyNewsOnTV Oh koraaa!!! Some of us that are getting bald when we start paying e levy, I will start growing hair again. Lol"
8865,2022-02-26 05:36:14+00:00,1b3c9a164bc94ef,Muhammad Banda,,en,@thenanaaba Make wanna stop that yawa thing say E levy nu
8866,2022-02-26 05:14:35+00:00,kalme_zi,Maesta,,en,@OtiAdjei What an idiot. Suddenly evacuating Ghanaians from Ukraine is reason enough to impose e levy on citizens?!
8867,2022-02-26 05:09:59+00:00,KwesiAdams3,Kwesi Adams,Ohio U.S.A,en,@lydiaforson @GhanaMFA They'll first will have to pass the E-LEVY- Afenyo Markin https://t.co/MTlMaoYlVJ
8868,2022-02-26 05:09:53+00:00,KassimAbdulHam9,Kassim Abdul Hamid,,en,@Joy997FM Previous governments did not depend on e levy to pay salaries
8869,2022-02-26 03:35:22+00:00,Mikeabban2,Michael_abban,,en,@JoyNewsOnTV They should make us think oo. E Levy for where?
8870,2022-02-26 02:42:11+00:00,tallcash11,citizen tall cash,,en,"@johndumelo But Ghana police will slap someone's child into coma because of it,as for Ghana by the time our eyes will open and we realize 'oh shit we have sense' we will already be in coffins on the way to the cemetery,We fool saaaa,E levy will bring back students from Ukraine  Kwasiato"
8871,2022-02-26 00:54:12+00:00,Illmaticfigga77,Richard Adu,,en,@CoachOpeele I've lost all respect for this man. I thought he was better than this. So you've allowed yourself to be bought out and sold this nonsense to also sell. Who told u e Levy can do all these? like everytin in Ghana depends on it. This is too cheap. U ain't talking to some fools
8872,2022-02-26 00:54:07+00:00,theRainGodgh,83-3kom,Somewhere in Africa ,tl,@gyaigyimii Pay e Levy
8873,2022-02-26 00:51:06+00:00,FredLittle_NK,F R E D™,"Tema, Ghana",en,"@peacefmonline Unite to where? Do you have the men as Ukraine? All we know is E levy, nothing more. We can't even fire Nana Addo for his lazy work. Mtweee!!!"
8874,2022-02-26 00:15:55+00:00,PropertyHousing,Property Express Group,Africa,en,Ghana’s Development Held Down By Debt : Will E- - Levy Be a Solution? https://t.co/Y36H87oM8W
8875,2022-02-26 00:11:51+00:00,kwekuGem,Kweku_Sika💰🇬🇭🇦🇷❤️💙,,en,This could be Nana Addo but he chose E- Levy over us 😂😂😂😂 https://t.co/ZbQwH1hAJF
8876,2022-02-25 23:55:39+00:00,ProfessorLou1,ProfessorLou,"Pennsylvania, USA",en,@Michell92668981 Dr Thomas E Levy recommends that before you get any vaccine you take large doses of vitamin c and continue for a few days afterwards
8877,2022-02-25 23:54:40+00:00,michael_makafui,gbigah,Ghana,en,"@mos_eth @NAkufoAddo Addo D, you we beg we go pay e levy"
8878,2022-02-25 23:52:32+00:00,Aryewilliamclaw,Hill laclaw,"Los Angeles, CA",en,"Is it true that Council of State members are meeting NDC MPs to convince them to help pass e levy?
I thought Mr Corruption said they have the numbers in parliament to pass it.
Just a noise making talkative"
8879,2022-02-25 23:51:34+00:00,ekowBentum22,Naakowda,,en,@ameyaw112 They don't want to pay e levy
8880,2022-02-25 23:37:31+00:00,BurnitChampion,Champion Burniton,Ghana,en,@PulseGhana People are dying you are here finding ways and means for us to accept E levy tax .
8881,2022-02-25 23:35:24+00:00,PoundzPendragon,Special Prosecutor,"Texas City, TX",en,@khayyru @KojoWud_ E levy p3 u dey see erh?? Ghana’s problem be E levy p3?? Wait n watch wat would happen if they’re lucky enough to come to power
8882,2022-02-25 23:32:13+00:00,Nana_Aqwasi_007,PANSHAK 🤴⚡👽,FEW SECONDS FROM HELL,en,@ZelenskyyUa Eeei Ghana... Chaii Nana Addo we dey beg wode3 we go pay the E - Levy nu wai
8883,2022-02-25 23:25:21+00:00,savage_kwesi,gyimigyimii,Breman West,en,That’s Ghana for you😂🇬🇭 #RussiaUkrainWar #Elevy https://t.co/KGVLBzDl2b
8884,2022-02-25 23:10:40+00:00,__nanaopare,OPARE,,en,Charlie the e levy we will pay 😭
8885,2022-02-25 23:06:58+00:00,scar__faceee,Bondzie,,en,E- Levy go solve that problem... Make you no stress. https://t.co/OkDamiTSBU
8886,2022-02-25 23:06:26+00:00,AdasiGideon,It's Gideonite,Accra,en,@Noel_D_Ansah @JoyNewsOnTV Charlie E-Levy has affected SONA... Lol. Sometimes it's marvels me how e levy is the salvation to all problems all of a sudden. Why SONA being postponed
8887,2022-02-25 23:03:41+00:00,Akwesi110,London1⚡🥴,Ghana,en,"@ameyaw112 @ewe_geniality They should join the Ukrainian Army fight and win against Russia 😂
#NanaAddo
#Bawumia
#Npp
#E_Levy"
8888,2022-02-25 22:56:07+00:00,corbykafui,Ex boyfriend🤽🏽‍♂️,Where I Was Meant To Be 👑,en,please we will pay the e levy https://t.co/SOGKgtsZ53
8889,2022-02-25 22:42:59+00:00,RodgersBanon,Rodgers Banon,"Kumasi, Ghana",en,@metrotvgh So he's saying they foresaw the Ukraine crisis that's why they brought e -levy ana eeeeii hmmm
8890,2022-02-25 22:37:33+00:00,MontMontaana,#FeelMyTruth,,en,@gyaigyimii E Levy will take care of that don’t worry
8891,2022-02-25 22:21:30+00:00,benty22,Ben Adjei,ghana,en,E-Levy turn Ukraine and Russia war levy #elevy
8892,2022-02-25 22:20:46+00:00,eazi_umar,Umar Eazi,,en,@vhic_tore He’s a good leader not Addo E levy
8893,2022-02-25 22:18:23+00:00,DonAlonso01,DON ALONSO,,fr,"@ghanayesu_ 😂😂😂😂
E levy and invasion"
8894,2022-02-25 22:09:26+00:00,phiiphi_miles,Miles Phiiphi,"Accra, Ghana",en,"@governorbrown3 @JoyNewsOnTV So without E- levy, ""Ghana""  can't get book a flight for those stranded student to come home. Eiii den we shouldn't be proud to be  called Ghanaians oo."
8895,2022-02-25 22:05:56+00:00,LawKekeli,Lawrence,London,en,Ghana Muttu and Ghana Police services will be stoping car whiles those long vehicles drive and  park carelessly on the Axle station. Don’t even know what is e- levy coming to slove kraa that the toll levy couldn’t do in government
8896,2022-02-25 21:56:00+00:00,Piesiee1,Laryea,room ,en,@woyaaale You people are not ready to pay E levy
8897,2022-02-25 21:52:39+00:00,woyaaale,Dada Jay®️,,en,@Piesiee1 Kofi Akoto Piese why? You are taking Ghana to the war stop it we are not prepared we will pay the e levy in peace
8898,2022-02-25 21:47:08+00:00,Kasanomaa1,Kasapa,,en,@the_law_himself Pay e levy make them pay them la
8899,2022-02-25 21:41:32+00:00,AdentaTraore,Adenta _Adama _Traoré❄️,"Cape Town, South Africa",en,@thenanaaba Thinking abt why Afenyo Markin said unless e levy is passed before govt will get money to evacuate the stranded students in Ukraine 🇺🇦
8900,2022-02-25 21:39:53+00:00,kwame__citizen,Dual Citizen Kay 🇬🇭🇬🇭🇺🇸,GhanaBoy,hu,@kwab_1 @JustinPulitzer &lt;&lt; E levy
8901,2022-02-25 21:30:22+00:00,MusicBko,Ben,"England, United Kingdom",en,"@CoachOpeele Ghanaians are happy to pay tithe, offering,first fruit,passover offering which has made some so called men of God multi millionaires yet wont pay tax.Nana Addo should have gathered the Pastors to say thy saith the lord every Ghanaian should pay special offering called E levy."
8902,2022-02-25 21:24:33+00:00,Lee_adds,Jiggy Jigga 🇬🇭🇯🇲🇳🇬,,en,@PulseGhana So apart from E- levy they don't have E-vision 😂
8903,2022-02-25 21:19:21+00:00,e_levy_22,Abena 🌹,Invicible,und,@goal Zlatan
8904,2022-02-25 21:16:17+00:00,azusime_michael,Michael Azusime,"Ashanti, Ghana",en,"Even if we (Ghanaian's) accept #Elevy you will still go to #IMF 

😂😂😂"
8905,2022-02-25 21:13:54+00:00,Jeffery_Pepson,Jeffery Pepson,Somewhere somewhere,en,"@Benedytte Gyimii b3n..your type of people de3, you squad Nana Addo for make you pay the e levy no"
8906,2022-02-25 20:51:10+00:00,Bra_Eni,Popcorn machine wura🇬🇭🤲😎,Awutu Bereku ,en,@gyaigyimii Nana Addo say pay e levy before
8907,2022-02-25 20:49:08+00:00,kobinaeduah,@KobywanGh,"Greater Accra, Ghana",en,"In the same Africa, Some leaders are taken E levy from its poor Citizens 💔 @SBawumia @MBawumia @NAkufoAddo https://t.co/8WdCjHS0lK"
8908,2022-02-25 20:47:01+00:00,hotspot163,evans godsway,,fi,#E-levy https://t.co/5IVgPfcBVp
8909,2022-02-25 20:39:39+00:00,peacefmonline,Peace FM Online,Ghana,en,Charles-Owusu-Likens-RussiaUkraine-Conflict-To-Ghana-amp-E-Levy https://t.co/DaxxgTNw3W https://t.co/D8yuhPjsro
8910,2022-02-25 20:37:51+00:00,KojoChampNino,BraNino,Ghana,en,@Blaqgal_Romy I think without the e levy you cant urinate again oo
8911,2022-02-25 20:23:47+00:00,Frankma82747373,Frank major,,en,@thenanaaba How can you tell Ghanaians this ….don’t you parliamentarians have another solutions to evacuate..The e levy won’t help us
8912,2022-02-25 20:14:28+00:00,HubertAtta2,Sir Nana Ofori Atta (Sahuss),,en,"@PulseGhana I am sure  this E- levy is panacea to all our economic and social problems, they can continue to tell us that E- levy can fly all Ghanaians abroad they will never get our will, support and attention. Thank you."
8913,2022-02-25 20:09:17+00:00,ama_kodesh,Ama Kodesh,in the arms of God ,en,@gyaigyimii Na so only e- levy them dey think about
8914,2022-02-25 20:07:09+00:00,iamnassamu,JusT AbduL •☆•,Right under the SUN ,en,Can they stop blackmailing us with the E levy please? These rhetorics ain't helping their own arguments 😒
8915,2022-02-25 20:03:30+00:00,ObrempongDaniel,Daniel Kofi obrempong,,en,"WITHOUT THE PASSAGE OF E -LEVY , OPANA CANNOT TAKE CARE OF THIS HEAVY WEIGHT SIDE CHICK , THAT IS ACCORDING TO MY CALCULATION PER HIS DESPERATE ATTEMPT TO PASS IT BY ALL MEANS . https://t.co/SBnJJiZOyj"
8916,2022-02-25 19:52:58+00:00,AyisiJulius,Julius Ohene Ayisi,,en,"@peacefmonline Your president is waiting for E LEVY to be passed before......the country is broke oo,ur president has use all the money on chartered jet"
8917,2022-02-25 19:44:00+00:00,AmassRichard3,Amass Richard,,en,@CoachOpeele E levy nti government workers can't  be paid coming 3 months 😦😒 mind games paaa ooo 😆
8918,2022-02-25 19:42:59+00:00,GreaterGrace0,Lawer Michael,,en,@gyaigyimii By paying e levy 🤪
8919,2022-02-25 19:41:56+00:00,KaryotisMichel,michel karyotis,,fr,"Ras le bol de la poissonnière ( E.Levy) tous les jours sur cnews même le W.E
#Cnewsdirect"
